"Fuel Type Code";"Station Name";"Street Address";"Intersection Directions";"City";"State";"ZIP";"Plus4";"Station Phone";"Status Code";"Expected Date";"Groups With Access Code";"Access Days Time";"Cards Accepted";"EV Level1 EVSE Num";"EV Level2 EVSE Num";"EV DC Fast Count";"EV Other Info";"EV Network";"EV Network Web";"Geocode Status";"Latitude";"Longitude";"Date Last Confirmed";"ID";"Updated At";"Owner Type Code";"Federal Agency ID";"Federal Agency Name";"Open Date";"EV Connector Types"
"ELEC";"333 Schermerhorn Garage - The Hub - Tesla Destination";"333 Schermerhorn St";;"Brooklyn";"NY";"11217";;"718-395-4072  877-798-3752";"E";;"Public";;;;"4";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.686983";"-73.980498";"10/06/2022";"150532";"2023-01-18 15:15:20";"P";;;"08/28/2019";"TESLA"
"ELEC";"KINGSTON VW STATION 1";"1249 Ulster Ave";;"Kingston";"NY";"12401";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.967208";"-73.990374";"11/26/2023";"183754";"2023-11-26 00:07:41";;;;"02/04/2021";"J1772"
"ELEC";"BHFV LEFT";"2114 Sound Ave";;"Baiting Hollow";"NY";"11933";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.956315";"-72.755549";"11/26/2023";"306335";"2023-11-26 00:50:56";;;;"08/04/2023";"J1772"
"ELEC";"THOMAS COLE STATION #1";"218 Spring St";;"Catskill";"NY";"12414";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.226113";"-73.861255";"11/26/2023";"164835";"2023-11-26 00:32:08";;;;"08/05/2020";"J1772"
"ELEC";"Green Spark Solar";"317 NY-104";;"Ontario";"NY";"14519";;"585-265-2384";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"6";;;"Non-Networked";;"GPS";"43.226726";"-77.363446";"09/14/2022";"226513";"2023-02-14 15:54:11";"P";;;"08/25/2022";"J1772"
"ELEC";"Residence of Vista Square";"1410 Curry Rd";;"Rotterdam";"NY";"12306";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.78315";"-73.96424";"07/12/2022";"223242";"2023-02-14 15:54:11";"P";;;"12/27/2021";"J1772"
"ELEC";"GMC Parking 420 E 53rd - Tesla Destination";"420 E 53rd St";;"New York";"NY";"10022";;"212-759-5290  877-798-3752";"E";;"Public";;;;"1";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.755289";"-73.963804";"10/06/2022";"115130";"2023-01-18 15:15:20";"P";;;"08/10/2018";"TESLA"
"ELEC";"Town Hall 1 Independence Hill";"1 Independence Hill";;"Farmingville";"NY";"11735";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"40.844429";"-73.01624";"11/26/2023";"184036";"2023-11-26 01:04:26";;;;"11/24/2020";"J1772"
"ELEC";"ELLIS CHEVY LVL2#1";"551 E Main St";;"Malone";"NY";"12953";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.850006";"-74.284325";"11/26/2023";"222223";"2023-11-26 00:45:19";;;;"06/30/2022";"J1772"
"ELEC";"MONTANTE SOLAR STATION 4";"1277 Delaware Ave";;"Buffalo";"NY";"14209";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.91823";"-78.867091";"11/26/2023";"217201";"2023-11-26 00:44:06";;;;"05/08/2022";"J1772"
"ELEC";"EVolveNY Fairport";"260 Fairport Village Landing";;"Fairport";"NY";"14450";;"855-900-7584";"E";;"Public";"24 hours daily";;;;"2";;"SHELL_RECHARGE";"https://shellrecharge.com/en-us/solutions";"GPS";"43.101154";"-77.443126";"11/26/2023";"221263";"2023-11-26 00:59:11";;;;"06/14/2022";"CHADEMO J1772COMBO"
"ELEC";"ALBANY COUNTY RAIL TRAIL";"839 Kenwood Ave Rail Trail";;"Slingerlands";"NY";"12159";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.629269";"-73.863661";"11/26/2023";"162134";"2023-11-26 00:21:03";;;;"06/12/2020";"J1772"
"ELEC";"Dino's Tailor Shop";"2400 Monroe Av";;"Rochester";"NY";"14618";;"888-356-8911";"E";;"Public";"24 hours daily";;;"1";;;"FLO";"https://flo.ca/";"GPS";"43.118929";"-77.556073";"11/26/2023";"152919";"2023-11-26 01:12:22";;;;"01/23/2020";"J1772"
"ELEC";"KEELER STATION 04";"1077 Troy Schenectady Rd";;"Latham";"NY";"12110";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.766866";"-73.812303";"11/26/2023";"190452";"2023-11-26 00:37:54";;;;"05/31/2021";"J1772"
"ELEC";"iPark 3 E 67th Street - Tesla Destination";"3 E 67th St";;"New York";"NY";"10065";;"212-650-0996  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.769061";"-73.96876";"10/06/2022";"115080";"2023-01-18 15:15:20";"P";;;"03/10/2017";"J1772 TESLA"
"ELEC";"Windham Mountain";"19 Resort Dr";;"Windham";"NY";"12496";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"12";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.29947";"-74.25662";"07/12/2022";"223131";"2023-02-14 15:54:11";"P";;;"01/15/2022";"J1772"
"ELEC";"KEELER STATION 6";"1111 Troy-Schenectady Rd";;"Latham";"NY";"12110";;"888-758-4389";"E";;"Public";"24 hours daily";;;;"1";;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.766317";"-73.812767";"11/26/2023";"260390";"2023-11-26 00:50:24";;;;"05/06/2023";"CHADEMO J1772COMBO"
"ELEC";"906 Union St";"906 Union St";;"Brooklyn";"NY";"11215";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"40.67283";"-73.97175";"07/12/2022";"223116";"2023-02-14 15:54:11";"P";;;"02/10/2022";"J1772"
"ELEC";"Quik Park 32 Debrosses LLC - Tesla Destination";"32 Debrosses St";;"New York";"NY";"10013";;"212-842-0069  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.723617";"-74.010915";"10/06/2022";"115093";"2023-01-18 15:15:20";"P";;;"03/10/2016";"J1772 TESLA"
"ELEC";"Broadway Commons Macys";"358 N. Broadway Commons";;"Hicksville";"NY";"11801";;"888-264-2208";"E";;"Public";"Mon 6:00am - 11:59pm: Tue 6:00am - 11:59pm: Wed 6:00am - 11:59pm: Thu 6:00am - 11:59pm: Fri 6:00am - 11:59pm: Sat 6:00am - 11:59pm: Sun 6:00am - 11:59pm";;;"2";;;"Volta";"https://voltacharging.com/";"GPS";"40.77182";"-73.531138";"11/26/2023";"151794";"2023-11-26 01:06:54";;;;"09/05/2019";"J1772"
"ELEC";"TOWN OF BABYLON OVERLOOK 2";"100 Ocean Pkwy";;"Babylon";"NY";"11702";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.63372";"-73.333663";"11/26/2023";"162279";"2023-11-26 00:17:28";;;;"06/12/2020";"J1772"
"ELEC";"BORO PARK BORO CHARGE 5";"4915 10th Ave";;"Borough Park";"NY";"11219";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.63855";"-73.998668";"11/26/2023";"206912";"2023-11-26 00:42:58";;;;"02/23/2022";"J1772"
"ELEC";"HUDSON PRESERVE BLDG 22 #3";"12 Brooke Cir";;"Watervliet";"NY";"12189";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.733753";"-73.72753";"11/26/2023";"143196";"2023-11-26 00:24:28";;;;"08/15/2019";"J1772"
"ELEC";"Swtch Energy";"200 E Eckerson Rd";;"New City";"NY";"10956";;"844-798-2438";"E";;"Public";"24 hours daily";"A D Debit M V";;"6";;;"SWTCH";"https://swtchenergy.com/";"GPS";"41.125996";"-74.024053";"08/10/2023";"303243";"2023-08-10 16:58:49";"P";;;"04/03/2023";"J1772"
"ELEC";"Champion Parking 60 East End Avenue - Tesla Destination";"60 East End Ave";;"New York";"NY";"10028";;"212-308-5959  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.772712";"-73.947045";"10/06/2022";"115168";"2023-01-18 15:15:20";"P";;;"01/07/2016";"J1772 TESLA"
"ELEC";"RRH RIEDMAN CAMP10";"100 Kings Hwy S";;"Rochester";"NY";"14617";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.201826";"-77.574561";"11/26/2023";"121386";"2023-11-26 00:21:53";;;;"04/13/2019";"J1772"
"ELEC";"COLL BROCKPORT HARTWELL LOT N";"75 College St";;"Brockport";"NY";"14420";;"888-758-4389";"E";;"Public";"Mon 12:00am - 12:00am: Tue 12:00am - 12:00am: Wed 12:00am - 12:00am: Thu 12:00am - 12:00am: Fri 12:00am - 12:00am: Sat 12:00am - 12:00am: Sun 12:00am - 12:00am";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.211369";"-77.944564";"11/26/2023";"183179";"2023-11-26 00:25:57";;;;"01/27/2021";"J1772"
"ELEC";"Price Chopper - Tesla Supercharger";"1930 Saranac Ave";;"Lake Placid";"NY";"12946";;"877-798-3752";"E";;"Public";"24 hours daily";;;;"8";;"Tesla";"https://www.tesla.com/supercharger";"GPS";"44.294989";"-74.010892";"07/01/2023";"164170";"2023-07-14 19:41:28";"P";;;"07/10/2020";"TESLA"
"ELEC";"Melody Lodge";"111 Old Indian Lake Rd";;"Speculator";"NY";"12164";;"518-691-3119";"E";;"Public";"24 hours daily";;;"2";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"43.513292";"-74.373032";"07/12/2022";"189525";"2023-02-14 15:54:11";"P";;;"10/28/2021";"J1772"
"ELEC";"Hamlet";"56 Marion Ave";;"Saratoga Springs";"NY";"12866";;"518-691-3119";"E";;"Public";"24 hours daily";;;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"43.090647";"-73.772099";"06/07/2021";"189519";"2022-02-10 19:42:29";"P";;;"07/30/2020";"J1772"
"ELEC";"Baron Nissan";"235 Glen Cove Rd";;"Greenvale";"NY";"11548";;"516-621-2300";"E";;"Public - Call ahead";"Dealership business hours";;;"1";;;"Non-Networked";;"GPS";"40.816267";"-73.625869";"06/09/2020";"47721";"2023-02-15 22:45:41";"P";;;"01/31/2012";"J1772"
"ELEC";"RRH CARTER 1 FL GW1";"1415 Portland Ave";;"Rochester";"NY";"14621";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.191475";"-77.589269";"11/26/2023";"174458";"2023-11-26 00:23:52";;;;"01/27/2021";"J1772"
"ELEC";"MB ROCHESTER NY STATION 1";"4296 W Henrietta Rd";;"Rochester";"NY";"14623";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.066135";"-77.646545";"11/26/2023";"203086";"2023-11-26 00:41:53";;;;"12/28/2021";"J1772"
"ELEC";"GARDEN CHARGERS JOVIA ASD 1";"1000 Corporate Dr";;"Westbury";"NY";"11590";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.740059";"-73.601087";"11/26/2023";"174507";"2023-11-26 00:25:39";;;;"01/27/2021";"J1772"
"ELEC";"VILLAGEHALL VILLAGE HALL";"76 E Market St";;"Rhinebeck";"NY";"12572";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.926403";"-73.909853";"11/26/2023";"162181";"2023-11-26 00:19:42";;;;"06/12/2020";"J1772"
"ELEC";"HOTEL LOCATION LEFT CHARGER";"950 Panorama Trail S";;"Rochester";"NY";"14625";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.124956";"-77.487733";"11/26/2023";"240779";"2023-11-26 00:48:45";;;;"01/02/2023";"J1772"
"ELEC";"STOHL STOHL1";"3860 California Rd";;"Orchard Park";"NY";"14127";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.779404";"-78.781359";"11/26/2023";"180671";"2023-11-26 00:31:36";;;;"01/27/2021";"J1772"
"ELEC";"Flushing Plaza";"41-61 Kissena Blvd";;"Flushing";"NY";"11355";;"866-816-7584";"E";;"Public";;;;"6";;;"EV Connect";"http://evconnect.com/";"GPS";"40.757772";"-73.826935";"11/26/2023";"230791";"2023-11-26 01:04:08";;;;"09/30/2022";"J1772"
"ELEC";"Hampton Inn by Hilton Kingston - Tesla Destination";"1307 Ulster Ave";;"Kingston";"NY";"12401";;"845-382-2600  877-798-3752";"E";;"Public";;;;"2";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"41.969916";"-73.990547";"10/06/2022";"114961";"2023-01-18 15:15:20";"P";;;"12/17/2015";"TESLA"
"ELEC";"352 8th St";"352 8th St";;"Brooklyn";"NY";"11215";;"888-356-8911";"E";;"Public";"24 hours daily";;;"2";;;"FLO";"https://flo.ca/";"GPS";"40.668517";"-73.983283";"11/26/2023";"202165";"2023-11-26 01:12:11";;;;"12/08/2021";"J1772"
"ELEC";"WATERLINE 2W STATION 2";"400 W 61st St";;"New York";"NY";"10069";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.7733";"-73.991532";"11/26/2023";"211962";"2023-11-26 00:42:42";;;;"03/18/2022";"J1772"
"ELEC";"TONAWANDA YPR STATION ONE";"1178-1210 Parker blvd";;"Buffalo";"NY";"14223";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.97104";"-78.83855";"11/26/2023";"184981";"2023-11-26 00:36:14";;;;"02/16/2021";"J1772"
"ELEC";"44 South Broadway - Westchester One";"44 South Broadway";;"White Plains";"NY";"10601";;"888-998-2546";"E";;"Public";"24 hours daily";;;"4";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"41.031082";"-73.761558";"11/25/2023";"312014";"2023-11-25 23:59:04";;;;"07/24/2023";"J1772"
"ELEC";"DMV PARKING LOT JOHNSTOWN";"227 W Main St";;"Johnstown";"NY";"12095";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.006616";"-74.375423";"11/26/2023";"162306";"2023-11-26 00:16:44";;;;"06/12/2020";"J1772"
"ELEC";"TEK AUTOMOTIVE CAPALB PED2-5L";"350 New Karner Rd";;"Colonie";"NY";"12205";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.731186";"-73.853248";"11/26/2023";"193356";"2023-11-26 00:38:19";;;;"07/30/2021";"J1772"
"ELEC";"Evolve NY Copiague";"1149 Sunrise Hwy";;"Copiague";"NY";"11726";;"833-632-2778";"E";;"Public";"24 hours daily";;;;"4";;"Electrify America";"https://www.electrifyamerica.com/";"GPS";"40.68799";"-73.40845";"11/26/2023";"279340";"2023-11-26 01:01:20";;;;"06/22/2023";"J1772COMBO"
"ELEC";"TCR TOWNE EV STATION 2";"12 California ave";;"Albany";"NY";"12205";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.704044";"-73.813849";"11/26/2023";"181866";"2023-11-26 00:34:58";;;;"01/27/2021";"J1772"
"ELEC";"MAPLEWOODCC CHARGER 2";"100 Daniel Drive";;"Webster";"NY";"14580";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.21352";"-77.433067";"11/26/2023";"240976";"2023-11-26 00:48:44";;;;"01/06/2023";"J1772"
"ELEC";"Icon Parking 150 Charles Street - Tesla Destination";"150 Charles St";;"New York";"NY";"10014";;"212-414-4140  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.734006";"-74.009079";"10/06/2022";"115018";"2023-01-18 15:15:20";"P";;;"11/02/2017";"J1772 TESLA"
"ELEC";"Della Mitsubishi";"7 Della Drive";;"Plattsburgh";"NY";"12901";;"888-998-2546";"E";;"Public";"24 hours daily";;;"1";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"44.695991";"-73.516784";"11/26/2023";"312243";"2023-11-26 00:03:25";;;;"10/04/2023";"J1772"
"ELEC";"BETHEL BETHEL";"3586 State Rte 55";;"Kauneonga Lake";"NY";"12749";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.685982";"-74.830789";"11/26/2023";"162325";"2023-11-26 00:16:13";;;;"06/12/2020";"J1772"
"ELEC";"City Parking E 61st Street - Tesla Destination";"425 E 61st St";;"New York";"NY";"10065";;"212-219-3413  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.760289";"-73.959501";"10/06/2022";"115135";"2023-01-18 15:15:20";"P";;;"06/16/2017";"J1772 TESLA"
"ELEC";"PUBLIC RESTROOM WOODSTOCK COMMU";"56 Rock City Rd Woodstock Community Ctr.";;"Woodstock";"NY";"12498";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.044798";"-74.118166";"11/26/2023";"162253";"2023-11-26 00:18:48";;;;"06/12/2020";"J1772"
"ELEC";"EVolveNY Bath";"16 E William St";;"Bath";"NY";"14810";;"855-900-7584";"E";;"Public";"24 hours daily";;;;"4";;"SHELL_RECHARGE";"https://shellrecharge.com/en-us/solutions";"GPS";"42.334259";"-77.316913";"11/26/2023";"205276";"2023-11-26 00:59:27";;;;"01/25/2022";"CHADEMO J1772COMBO"
"ELEC";"Country Glen Center";"95 Old Country Road";;"Carle Place";"NY";"11514";;"888-264-2208";"E";;"Public";"Mon 6:00am - 11:59pm: Tue 6:00am - 11:59pm: Wed 6:00am - 11:59pm: Thu 6:00am - 11:59pm: Fri 6:00am - 11:59pm: Sat 6:00am - 11:59pm: Sun 6:00am - 11:59pm";;;"2";;;"Volta";"https://voltacharging.com/";"GPS";"40.74434";"-73.620096";"11/26/2023";"222819";"2023-11-26 01:07:41";;;;"07/01/2022";"J1772"
"ELEC";"GGMC The Cove - Tesla Destination";"99 Battery Pl";;"New York";"NY";"10280";;"212-945-3109  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.707738";"-74.016845";"10/06/2022";"115197";"2023-01-18 15:15:20";"P";;;"06/07/2017";"J1772 TESLA"
"ELEC";"LPCL STATION1";"30 Lake Placid Club Way";;"Lake Placid";"NY";"12946";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.283206";"-73.979572";"11/26/2023";"123468";"2023-11-26 00:23:14";;;;"06/01/2019";"J1772"
"ELEC";"HIGHWAY HIGHWAY";"323 Charlton Rd";;"Ballston Spa";"NY";"12020";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.951048";"-73.905186";"11/26/2023";"235213";"2023-11-26 00:37:11";;;;"10/27/2022";"J1772"
"ELEC";"Mendon Public Library";"22 North Main Street";;"Honeoye Falls";"NY";"14472";;"855-900-7584";"E";;"Public";"24 hours daily";;;"2";;;"SHELL_RECHARGE";"https://shellrecharge.com/en-us/solutions";"GPS";"42.953986";"-77.591468";"11/26/2023";"188116";"2023-11-26 00:59:13";;;;"04/29/2021";"J1772"
"ELEC";"TONAWANDA YPR POOL PLAZA 2";"151 Thorncliff Rd";;"Buffalo";"NY";"14223";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.98276";"-78.86679";"11/26/2023";"154518";"2023-11-26 00:29:22";;;;"03/17/2020";"J1772"
"ELEC";"115 Fort Washington Ave";"115 Fort Washington Ave";;"New York";"NY";"10032";;"888-356-8911";"E";;"Public";"24 hours daily";;;"2";;;"FLO";"https://flo.ca/";"GPS";"40.839756";"-73.943345";"11/26/2023";"200474";"2023-11-26 01:12:02";;;;"11/03/2021";"J1772"
"ELEC";"EVolveNY Schroon Lake";"1567 U.S. 9";;"Schroon Lake";"NY";"12870";;"855-900-7584";"E";;"Public";"24 hours daily";;;;"4";;"SHELL_RECHARGE";"https://shellrecharge.com/en-us/solutions";"GPS";"43.86927";"-73.752752";"11/26/2023";"194236";"2023-11-26 00:59:21";;;;"08/25/2021";"CHADEMO J1772COMBO"
"ELEC";"RXR REALTY STATION 1";"625 RXR Plaza";;"Uniondale";"NY";"11556";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.720162";"-73.58196";"11/26/2023";"229414";"2023-11-26 00:42:55";;;;"09/28/2022";"J1772"
"ELEC";"PRIMA LOFTS LL ALB LOFTS 1.3";"1373 Broadway";;"Menands";"NY";"12204";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.676273";"-73.73341";"11/26/2023";"175104";"2023-11-26 00:28:27";;;;"01/27/2021";"J1772"
"ELEC";"551W21 SR Capital - Tesla Destination";"558 West 21st Street";;"New York";"NY";"10011";;"877-798-3752";"E";;"Public";;;;"6";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.747437";"-74.007111";"10/06/2022";"168556";"2023-01-18 15:15:20";"P";;;"12/28/2016";"TESLA"
"ELEC";"NYC Parking Kent";"444 Kent Avenue";"Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||";"Brooklyn";"NY";"11211";;"888-998-2546";"E";;"Public";"24 hours daily";;;"2";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"40.709168";"-73.968491";"11/25/2023";"193979";"2023-11-25 23:57:54";;;;"08/17/2021";"J1772"
"ELEC";"Excel Parking 87-10 Northern Blvd - Tesla Destination";"87-10 Northern Blvd";;"Jackson Heights";"NY";"11372";;"718-424-6555  877-798-3752";"E";;"Public";;;;"4";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.755839";"-73.880656";"10/06/2022";"122482";"2023-01-18 15:15:20";"P";;;"01/17/2019";"TESLA"
"ELEC";"Albany Parking Authority - Green Hudson Garage";"45 Hudson Ave";;"Albany";"NY";"12207";;"866-816-7584";"E";;"Public";;;;"5";;;"EV Connect";"http://evconnect.com/";"GPS";"42.648002";"-73.752291";"11/26/2023";"123113";"2023-11-26 01:04:18";;;;"04/01/2019";"J1772"
"ELEC";"SAVARINO COMPAN BRL 5";"BRL Parking Lot 3rd from Building  1 South St";;"Buffalo";"NY";"14204";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.863697";"-78.868096";"11/26/2023";"164154";"2023-11-26 00:31:51";;;;"07/11/2020";"J1772"
"ELEC";"CNDL - E. SYR CANDLEWOOD 1.1";"6550 Baptist Way";;"East Syracuse";"NY";"13057";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.08863";"-76.08842";"11/26/2023";"186130";"2023-11-26 00:36:24";;;;"03/12/2021";"J1772"
"ELEC";"Astoria Central Parking - Tesla Destination";"31-57 31st St";;"Astoria";"NY";"11106";;"718-489-1654  877-798-3752";"E";;"Public";;;;"4";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.762502";"-73.924507";"10/06/2022";"114881";"2023-01-18 15:15:20";"P";;;"07/06/2018";"TESLA"
"ELEC";"HYUNDAI1 EV ATLANTA HYU1";"193 Sunrise Hwy North Service Rd";;"West Islip";"NY";"11795";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.72061";"-73.304546";"11/26/2023";"201778";"2023-11-26 00:41:26";;;;"11/30/2021";"J1772"
"ELEC";"333 E 75th St.";"333 E 75th St";;"New York";"NY";"10021";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"40.7702";"-73.95525";"07/12/2022";"223269";"2023-02-14 15:54:11";"P";;;"03/18/2022";"J1772"
"ELEC";"Dunkin’";"405 W Main St";;"Batavia";"NY";"14020";;"585-483-1454";"E";;"Public";"24 hours daily";;;"1";;;"Non-Networked";;"GPS";"43.004421";"-78.203921";"06/14/2022";"157965";"2023-02-14 15:54:11";"P";;;"05/15/2020";"J1772"
